58367 	3 
58369 	3 
58374 	3 
58376 	3 
58377 	3 
58401 	3 
58402 	3 
58404 	3 
58407 	3 
58408 	3 
58409 	3 
58414 	4 
58415 	4 
58416 	4 
58417 	4 
58418 	4 
58419 	4 
58420 	4 
58421 	4 
58423 	4 
58424 	2 
58426 	4 
58427 	4 
58428 	4 
58429 	4 
58431 	4 
58432 	4 
58433 	4 
58435 	4 
58436 	4 
58437 	3 
58438 	4 
58441 	4 
58442 	4 
58443 	3 
58445 	3 
58446 	3 
58447 	3 
58448 	3 
58449 	3 
58450 	4 
58451 	3 
58452 	4 
58453 	4 
58454 	3 
58455 	3 
58456 	3 
58457 	1 
58458 	3 
58459 	3 
58460 	3 
58461 	3 
58463 	3 
58464 	3 
58467 	3 
58468 	3 
58472 	3 
58473 	3 
58477 	3 
58484 	3 
58500 	4 
58501 	3 
58502 	4 
58503 	4 
58506 	3 
58508 	4 
58509 	4 
58510 	4 
58512 	4 
58514 	4 
58517 	4 
58518 	3 
58519 	3 
58520 	4 
58523 	4 
58527 	3 
58529 	4 
58530 	4 
58531 	3 
58534 	4 
58537 	3 
58542 	3 
58543 	3 
58544 	3 
58547 	3 
58548 	3 
58549 	3 
58550 	3 
58553 	3 
58555 	3 
58556 	3 
58557 	3 
58558 	3 
58559 	3 
58562 	3 
58563 	3 
58565 	3 
58566 	3 
58567 	3 
58568 	3 
58569 	3 
58570 	3 
58590 	3 
58600 	4 
58601 	4 
58602 	4 
58605 	4 
58606 	1 
58607 	4 
58608 	3 
58609 	4 
58611 	3 
58612 	4 
58614 	4 
58615 	4 
58616 	4 
58617 	3 
58620 	4 
58622 	4 
58623 	4 
58624 	4 
58625 	4 
58626 	3 
58627 	4 
58629 	4 
58631 	3 
58632 	3 
58633 	2 
58634 	3 
58635 	4 
58637 	4 
58642 	3 
58643 	3 
58644 	3 
58646 	3 
58647 	3 
58652 	3 
58653 	3 
58654 	3 
58656 	3 
58657 	3 
58658 	3 
58659 	3 
58660 	3 
58664 	3 
58665 	2 
58666 	3 
58667 	3 
58693 	4 
58701 	4 
58704 	4 
58705 	4 
58706 	3 
58707 	4 
58710 	3 
58712 	3 
58713 	3 
58714 	3 
58715 	3 
58718 	4 
58721 	3 
58724 	4 
58725 	2 
58726 	3 
58730 	3 
58731 	3 
58734 	4 
58735 	4 
58736 	4 
58742 	3 
58744 	4 
58745 	3 
58746 	3 
58747 	4 
58748 	4 
58749 	4 
58750 	3 
58751 	3 
58752 	4 
58754 	3 
58760 	3 
58765 	3 
58804 	4 
58806 	4 
58813 	3 
58814 	4 
58818 	4 
58819 	4 
58820 	3 
58821 	4 
58822 	4 
58823 	4 
58824 	4 
58826 	4 
58828 	4 
58834 	3 
58836 	4 
58837 	4 
58839 	4 
58843 	4 
58844 	4 
58845 	4 
58846 	3 
58847 	1 
58848 	3 
58849 	3 
58853 	3 
58900 	3 
58903 	4 
58905 	4 
58906 	4 
58907 	4 
58911 	3 
58912 	4 
58917 	4 
58918 	3 
58921 	3 
58923 	4 
58926 	3 
58927 	4 
58928 	4 
58929 	4 
58931 	3 
58932 	4 
58933 	4 
58934 	4 
58935 	4 
58936 	4 
58938 	3 
58941 	4 
58942 	4 
58944 	3 
58946 	4 
58964 	3 
58965 	3 
58968 	1 
58974 	3 
59001 	4 
59004 	4 
59007 	3 
59012 	4 
59015 	4 
59017 	4 
59021 	3 
59022 	4 
59023 	2 
59025 	4 
59027 	4 
59031 	4 
59033 	4 
59034 	4 
59037 	4 
59038 	4 
59041 	4 
59044 	3 
59045 	4 
59046 	3 
59047 	4 
59051 	4 
59052 	4 
59053 	4 
59055 	4 
59057 	4 
59058 	3 
59059 	4 
59061 	4 
59063 	4 
59064 	4 
59065 	3 
59071 	4 
59072 	3 
59074 	4 
59075 	4 
59081 	4 
59082 	3 
59087 	3 
59088 	4 
59090 	4 
59091 	4 
59092 	4 
59093 	4 
59094 	4 
59096 	2 
59097 	4 
59099 	4 
59102 	3 
59106 	4 
59107 	4 
59109 	4 
59113 	4 
59114 	4 
59116 	4 
59117 	3 
59122 	4 
59124 	4 
59125 	4 
59126 	3 
59127 	4 
59129 	4 
59130 	4 
59131 	4 
59133 	3 
59134 	2 
59135 	3 
59137 	4 
59152 	3 
59155 	3 
59158 	3 
59162 	3 
59205 	4 
59209 	3 
59211 	2 
59213 	4 
59215 	4 
59218 	3 
59224 	4 
59227 	4 
59228 	3 
59229 	4 
59230 	4 
59235 	4 
59237 	4 
59238 	4 
59241 	4 
59242 	3 
59246 	4 
59249 	4 
59254 	3 
59255 	4 
59256 	4 
59262 	3 
59264 	4 
59265 	2 
59266 	4 
59268 	4 
59269 	4 
59270 	4 
59271 	3 
59276 	4 
59278 	3 
59279 	4 
59280 	2 
59282 	3 
59284 	4 
59285 	4 
59287 	1 
59288 	4 
59289 	4 
59290 	4 
59293 	3 
59294 	4 
59297 	4 
59298 	3 
59303 	3 
59304 	4 
59306 	4 
59310 	4 
59312 	4 
59313 	4 
59314 	4 
59315 	4 
59316 	2 
59317 	3 
59318 	4 
59319 	4 
59320 	4 
59321 	4 
59322 	4 
59324 	4 
59327 	3 
59328 	3 
59345 	3 
59348 	3 
59353 	3 
59354 	3 
59358 	3 
59362 	2 
59368 	3 
59399 	3 
59413 	3 
59417 	3 
59419 	4 
59421 	4 
59425 	4 
59426 	4 
59427 	4 
59428 	3 
59429 	4 
59431 	1 
59435 	4 
59441 	4 
59446 	3 
59448 	4 
59449 	4 
59451 	4 
59452 	4 
59453 	3 
59454 	4 
59456 	3 
59457 	4 
59462 	3 
59469 	4 
59470 	4 
59471 	4 
59473 	4 
59475 	4 
59476 	4 
59477 	4 
59479 	3 
59480 	4 
59481 	4 
59485 	4 
59487 	4 
59488 	4 
59490 	3 
59492 	4 
59493 	3 
59495 	3 
59500 	4 
59501 	3 
59502 	4 
59505 	3 
59553 	3 
59554 	3 
59556 	3 
59559 	3 
59562 	3 
59567 	3 
59605 	3 
59620 	3 
59626 	3 
59631 	4 
59632 	3 
59635 	4 
59640 	4 
59644 	2 
59647 	3 
59653 	4 
59654 	4 
59655 	4 
59656 	4 
59658 	3 
59659 	4 
59663 	2 
59664 	3 
59673 	3 
59681 	3 
59682 	3 
59683 	3 
59750 	4 
59752 	3 
59754 	3 
59757 	3 
59758 	1 
59792 	2 
59838 	3 
59842 	4 
59843 	4 
59845 	3 
59847 	4 
59848 	4 
59849 	3 
59851 	4 
59853 	3 
59854 	4 
59855 	3 
59856 	4 
59940 	4 
59941 	4 
59945 	4 
59948 	2 
59951 	4 
59954 	3 
59981 	2 
57687 	1 
